county,fips,enroll,ma,om,dual,a75,a85,ffs_benes,nh_fac,nh_bed,nh_res,sl_bed,mc_bed,alf_bed,alf_fac,mc_fac,sl_fac,pch_bed,pch_fac,ma_pct,dual_pct,enroll_p,a75_p,g5_enroll,g5_a75,avg_age,feml_pct,wht_pct,blk_pct,hsp_pct,pc,pc_std,tot_amt,ip_pct,ip_stays,ip_days,ip_per_user,readmit,er,er_pct,op_pct,op_visits,snf_pct,snf_stays,snf_days,snf_per_user,irf_pct,irf_stays,ltch_pct,ltch_stays,hh_pct,hh_eps,hh_visits,hh_per_user,hospc_pct,hospc_stays,hospc_days,em_pct,em_events,dme_pct,dme_events,tests_pct,imgng_pct,fqhc_pct,fqhc_visits,amblnc_pct,amblnc_events,pc_ip,pc_op,pc_asc,pc_snf,pc_irf,pc_ltch,pc_hh,pc_hospc,pc_em,pc_prcdrs,pc_tests,pc_imgng,pc_dme,pc_op_dlys,pc_fqhc_rhc,pc_amblnc,pc_trtmnts,home_pc,acute_pc,inst_pc,eol_pc,sl_per1k,nh_per1k,per_bed,mc_share,nh_occ,bed_gap
Maverick,48323,11386,8400,2986,4926,4575,1132,2136,3,332,251.4,0,0,0,0,0,0,0,0,0.7377,0.4326,10392,3919,0.0957,0.1674,73.0,0.5112,,,,14220.42,14281.73,30374824.0,0.1419,233.1461,1386.236,25610.38,0.2335,635.2996,0.287,0.4621,2061.7978,0.0379,56.6479,1992.5094,24824.04,0.0398,42.1348,0.008,7.9588,0.1156,870.3184,6065.5431,11129.59,0.0286,34.6442,2404.0262,0.6957,14422.7528,0.1882,1205.5243,0.669,0.5492,0.257,970.9738,0.1723,2173.221,3632.93,773.7,180.4,941.36,1198.84,346.05,1286.99,402.14,1129.77,332.78,624.18,200.25,496.94,724.24,133.47,725.23,863.07,4734.67,6369.28,2486.25,402.14,0.0,54.95,,,0.7572,197
Navarro,48349,11362,5807,5555,1740,4247,990,4801,6,642,325.0,142,0,142,2,0,2,0,0,0.5111,0.1531,10556,3634,0.0764,0.1687,73.0,0.5211,0.8315,0.0727,0.0717,14562.21,14266.69,69913172.0,0.1618,257.2381,1228.0775,23744.04,0.2039,699.6459,0.3253,0.6896,3497.3964,0.0456,63.5284,1647.1568,18393.2,0.0175,20.2041,0.0023,2.2912,0.1058,480.5249,3288.2733,7387.45,0.0487,51.2393,5138.7211,0.8929,17093.3139,0.2545,1614.247,0.7888,0.7423,0.2935,929.1814,0.1548,397.8338,3842.77,1815.35,173.0,839.01,524.42,101.65,781.68,851.99,1288.97,533.81,482.96,253.61,856.78,153.18,140.36,267.79,1116.36,4920.72,6785.9,1465.08,851.99,33.44,76.52,29.9,0.0,0.5062,40
Wilson,48493,11217,5629,5588,971,4276,910,4748,4,515,385.3,32,16,16,2,1,2,0,0,0.5018,0.0866,9489,3125,0.1821,0.3683,73.0,0.5179,0.7586,0.0225,0.1912,11924.06,11982.19,56615450.0,0.1137,172.0725,851.9377,23931.66,0.1982,534.7515,0.2786,0.6354,3671.4406,0.0251,36.2258,1121.5249,21931.3,0.0257,29.9073,0.0025,2.738,0.0824,243.2603,1736.7313,4931.11,0.0396,42.3336,4217.3547,0.8768,14173.3361,0.23,1325.4002,0.7928,0.7279,0.2932,1037.4895,0.1247,391.5333,2721.8,1710.57,261.33,549.67,656.91,90.88,406.08,708.63,1062.6,548.12,444.86,280.73,502.54,176.32,109.53,159.74,1312.08,4118.42,5577.88,1297.46,708.63,7.48,90.11,133.6,0.5,0.7482,152
Cherokee,48073,11045,5934,5111,1562,4324,1018,4492,6,610,329.3,110,16,94,4,1,4,0,0,0.5373,0.1414,10743,3772,0.0281,0.1463,73.0,0.5243,0.8635,0.0617,0.055,13645.4,13892.88,61295149.0,0.1498,227.7382,1075.2449,20716.88,0.1525,468.3882,0.2493,0.7772,6346.171,0.0425,53.6509,1818.5663,24234.48,0.0236,28.2725,0.0029,2.894,0.1071,454.5859,3283.8379,6894.22,0.0398,41.8522,4468.6109,0.8923,15654.7195,0.2758,1967.2752,0.7678,0.7718,0.1939,699.4657,0.1587,347.7293,3103.84,2451.46,121.56,1030.45,616.15,136.38,738.23,759.09,1160.88,552.93,358.79,189.68,653.25,244.11,79.86,208.64,919.28,4099.97,6682.54,1782.98,759.09,25.44,76.16,39.3,0.1455,0.5398,76
Rusk,48401,10656,5625,5031,1344,3993,915,4384,4,525,295.8,116,21,95,2,1,2,0,0,0.5279,0.1261,10270,3599,0.0376,0.1095,73.0,0.5267,0.8686,0.0764,0.0379,15138.09,15095.99,66365374.0,0.1706,268.9325,1195.2555,22161.36,0.1883,773.0383,0.3547,0.7646,5964.188,0.0385,54.2883,1753.6496,22779.33,0.0253,29.4252,0.0041,4.1058,0.1275,488.823,3198.4489,6417.87,0.0415,44.708,3743.1569,0.9056,16254.3339,0.2687,1884.5803,0.8173,0.7609,0.1569,469.2062,0.162,367.4726,3781.18,2559.63,165.76,878.13,699.45,214.38,818.34,677.9,1162.63,548.01,394.9,216.29,1170.52,248.91,63.15,204.72,1006.81,4832.64,7508.21,1791.96,677.9,29.05,74.08,34.4,0.181,0.5634,56
Starr,48427,10374,8507,1867,5594,4154,1110,1466,2,230,189.4,0,0,0,0,0,0,0,0,0.82,0.5392,9613,3678,0.0792,0.1294,73.0,0.5307,,,,18791.61,18496.12,27548493.0,0.193,360.8458,1983.6289,30782.59,0.2403,781.0368,0.3213,0.6139,3693.7244,0.0498,69.5771,1798.7722,20319.14,0.0218,25.2387,,,0.249,2226.4666,20743.5198,14358.02,0.0368,40.2456,3296.0437,0.7476,17431.105,0.2844,2214.1883,0.5668,0.6228,0.4836,4671.8963,0.1023,1628.9222,5942.34,1724.45,73.08,1011.8,650.0,,3574.81,538.41,1335.84,532.1,235.48,221.17,467.92,488.36,383.56,428.03,650.88,6869.66,9188.36,1661.8,538.41,0.0,45.59,,,0.8235,178
Washington,48477,10184,4193,5991,955,4277,1109,5217,3,289,217.7,147,38,109,4,2,4,0,0,0.4117,0.0938,8760,3493,0.1626,0.2244,74.0,0.5342,0.8817,0.0564,0.0343,11658.3,11367.06,60821345.0,0.1259,179.7968,853.5557,22294.47,0.1303,176.5382,0.1179,0.7535,4905.5012,0.0312,37.9528,1042.1698,19784.23,0.0188,20.8932,,,0.0857,293.6554,1972.2062,5935.69,0.0257,26.8353,2135.3268,0.9091,12680.4677,0.2383,1319.3406,0.7836,0.7725,0.4023,1278.1292,0.1551,429.3655,2807.64,2262.85,122.18,618.14,492.16,,508.58,371.98,985.78,618.01,280.43,298.84,424.78,106.39,134.74,263.74,1102.27,3735.42,6180.81,1110.3,371.98,34.37,50.9,29.1,0.2585,0.7533,37
Atascosa,48013,9986,6453,3533,1753,3611,781,2862,5,364,285.0,57,0,57,1,0,1,0,0,0.6462,0.1755,9033,2941,0.1055,0.2278,72.0,0.5133,0.644,0.0066,0.3277,13743.9,13637.17,39335041.0,0.1468,234.4514,1097.4843,25259.96,0.2003,647.4493,0.3064,0.5164,2451.4326,0.0346,49.2662,1472.3969,20734.94,0.0182,22.0126,,,0.094,331.2369,2291.0552,5637.82,0.0437,48.9168,4922.7813,0.8435,15522.0126,0.224,1414.0461,0.7666,0.6817,0.1869,702.6555,0.144,376.3103,3706.91,981.78,253.41,717.25,509.1,,529.9,818.23,1175.79,488.75,464.78,280.0,1245.27,330.7,82.11,170.91,1068.43,4846.28,5932.46,1226.35,818.23,15.79,78.93,63.4,0.0,0.783,98
Brown,48049,9868,3922,5947,1527,3867,867,5159,7,692,416.1,144,0,144,3,0,3,0,0,0.3974,0.1547,9197,3328,0.073,0.162,72.0,0.5193,0.879,0.0173,0.0857,13675.91,13664.71,70554011.0,0.158,240.1628,1175.8093,21457.62,0.1536,674.7432,0.3214,0.7379,5130.064,0.0518,71.7193,2188.2148,21274.75,0.0132,15.313,0.0025,2.7137,0.1334,471.603,3507.6565,5879.5,0.049,51.7542,6415.5844,0.8913,13350.2617,0.2609,1569.684,0.8075,0.7455,0.3121,1300.252,0.1442,322.3493,3389.8,2793.36,168.22,1101.06,369.72,151.72,784.09,1044.51,971.14,476.75,324.1,161.35,655.47,158.75,189.17,239.17,431.69,3517.01,7226.05,1622.5,1044.51,37.24,107.6,26.9,0.0,0.6013,22
Gillespie,48171,9761,2945,6816,432,4604,1198,6234,4,389,187.4,317,51,266,7,3,7,0,0,0.3017,0.0443,8725,3828,0.1187,0.2027,75.0,0.5348,,,,10759.74,10453.99,67076247.0,0.1088,146.4549,577.9596,23192.41,0.1268,474.6551,0.2708,0.7389,4258.582,0.0255,33.205,806.2239,15407.99,0.0125,13.4745,,,0.0741,174.0456,1420.5967,4077.93,0.033,34.0071,2815.5278,0.9398,13384.1835,0.2257,1155.4379,0.8697,0.7955,0.0132,46.5191,0.103,193.1344,2522.37,2014.31,117.32,392.99,299.12,,302.21,485.51,1033.34,585.1,359.55,241.51,415.62,80.9,8.43,152.79,1483.29,3843.95,5472.79,692.11,485.51,68.85,40.7,14.5,0.1609,0.4817,-119
Upshur,48459,9726,5183,4544,1227,3612,820,3994,2,205,120.2,136,26,110,2,1,2,0,0,0.5329,0.1262,8930,3037,0.0891,0.1893,73.0,0.5325,0.9134,0.0456,0.0205,13897.81,13855.59,55507854.0,0.148,224.5869,1043.315,23743.28,0.149,609.6645,0.305,0.678,4629.1938,0.0278,41.312,1043.8157,20063.04,0.0255,28.5428,0.003,3.5053,0.1227,630.9464,4097.6465,8732.28,0.0406,42.0631,4161.4922,0.9024,14811.968,0.2804,1890.8363,0.823,0.7454,0.0909,322.7341,0.1412,284.1763,3513.34,2558.8,71.0,557.59,679.96,121.02,1071.31,742.21,1073.58,526.42,436.17,232.63,650.95,140.56,37.23,152.88,1092.99,4594.86,6963.0,1358.57,742.21,37.65,33.28,26.6,0.1912,0.5863,19
Hill,48217,9717,5360,4356,1175,3755,812,3644,4,382,218.9,110,0,110,2,0,2,0,0,0.5516,0.1209,8835,3192,0.0998,0.1764,73.0,0.5263,0.8982,0.0288,0.0549,13338.6,13344.59,48605861.0,0.1485,236.0044,1153.1284,23101.77,0.1914,605.1043,0.2835,0.6153,3232.4369,0.0428,58.4523,1868.2766,22869.87,0.022,25.5214,,,0.0875,374.5884,2903.1284,7160.16,0.0403,40.8891,3814.2151,0.8408,12747.2558,0.2346,1377.3326,0.815,0.7324,0.4813,1862.5137,0.1416,323.2711,3429.76,1609.55,297.4,979.06,632.56,,626.81,648.61,973.81,519.4,443.14,270.44,502.04,145.63,258.42,239.02,1084.09,4158.75,6240.76,1611.62,648.61,29.29,58.3,34.1,0.0,0.573,51
Cooke,48097,9518,3949,5569,801,3915,970,4834,4,441,249.1,137,26,111,2,1,2,0,0,0.4149,0.0842,8413,3230,0.1313,0.2121,74.0,0.5327,0.9336,0.0089,0.0312,15558.93,15584.57,75211881.0,0.1738,282.9954,1345.8833,23492.45,0.1707,651.0137,0.3041,0.6266,3467.108,0.0523,78.8167,1676.2516,24247.94,0.0192,21.7211,,,0.1231,647.7038,4603.0203,8132.06,0.0397,45.511,4547.1659,0.9065,16099.2966,0.2458,1523.3761,0.8442,0.7656,0.2453,793.9595,0.139,353.1237,4082.26,1909.75,206.81,1269.08,525.12,,1000.95,759.15,1210.4,618.41,495.78,282.31,925.17,170.71,117.52,204.83,1334.08,5366.21,7192.77,1794.2,759.15,34.99,63.63,28.6,0.1898,0.5649,31
Wharton,48481,9333,4382,4951,1221,3721,993,4315,4,447,281.1,144,0,144,2,0,2,0,0,0.4695,0.1308,8499,3179,0.0981,0.1705,74.0,0.5256,0.7564,0.0614,0.1622,16836.48,16113.37,72649423.0,0.153,264.1947,1304.2874,29386.43,0.2101,678.5632,0.3145,0.7861,6170.1043,0.0387,53.0707,1814.6002,25575.49,0.0248,30.1275,0.0044,4.635,0.1166,741.1356,5256.5469,10016.77,0.0317,33.1402,2099.6524,0.867,16253.0707,0.2526,1664.1947,0.7319,0.7384,0.5898,2204.8667,0.1428,455.8517,4494.8,2987.65,176.6,989.83,802.25,209.15,1167.66,355.33,1269.79,594.68,384.13,303.21,925.98,288.31,318.17,255.38,980.31,5349.25,8797.42,2001.23,355.33,38.7,75.54,25.8,0.0,0.6289,16
Llano,48299,9031,3929,5102,575,3896,940,4544,2,218,97.1,128,0,128,4,0,4,0,0,0.4351,0.0637,7533,3029,0.1989,0.2862,74.0,0.5174,,,,13238.78,13136.14,60156994.0,0.1184,174.2958,784.331,23958.35,0.1481,495.1585,0.2601,0.818,7023.3275,0.0268,38.5123,1129.1813,26269.8,0.022,24.6479,,,0.0971,324.3838,2300.8363,5687.98,0.0337,36.9718,3566.6813,0.9001,11244.2782,0.2408,1543.794,0.7542,0.7837,0.5621,1966.1092,0.0885,171.875,2836.62,2760.94,154.28,705.31,570.79,,552.02,587.97,863.49,665.37,317.12,203.18,1168.34,92.16,350.9,148.9,1006.7,4461.75,6658.27,1276.1,587.97,32.85,24.92,30.4,0.0,0.4454,39
Jasper,48241,9030,4584,4447,1265,3474,823,4068,3,335,164.5,26,0,26,2,0,2,0,0,0.5076,0.1401,8411,3053,0.0736,0.1379,73.0,0.5071,0.868,0.0895,0.0231,14927.32,14289.22,60724336.0,0.1536,249.2625,1228.3677,28288.34,0.2095,735.2507,0.3351,0.6866,3644.297,0.0312,41.5438,1370.6981,20251.86,0.0231,25.0737,,,0.1146,595.6244,3362.3402,7574.86,0.0588,62.6844,6350.0492,0.8899,16331.3668,0.2279,1372.6647,0.7982,0.7463,0.1922,660.0295,0.1622,402.409,4346.17,2142.88,273.34,632.25,564.96,,867.72,1129.35,1204.47,508.78,465.63,330.25,500.76,295.98,88.04,294.96,960.15,4417.02,7862.11,1197.21,1129.35,7.48,47.35,133.6,0.0,0.491,123
Val Verde,48465,8968,5177,3791,2602,3944,1025,3222,3,256,168.3,38,12,26,2,1,2,0,0,0.5773,0.2901,8588,3509,0.0442,0.124,73.0,0.5109,0.3687,0.0133,0.5996,11987.85,11694.68,38624846.0,0.1273,205.1521,1079.7641,26381.6,0.1997,735.2576,0.325,0.6598,4373.0602,0.0335,44.3824,1324.3327,19102.86,0.0149,17.3805,,,0.0844,422.4084,3149.9069,7368.02,0.0304,34.1403,2911.2353,0.7539,10193.3582,0.2058,1315.6425,0.6788,0.6617,0.4966,2063.3147,0.0667,121.0428,3357.06,1845.97,157.62,640.32,395.95,,622.01,472.08,788.58,326.66,326.93,205.53,721.22,668.97,295.75,209.98,744.62,3704.64,6566.26,1036.27,472.08,9.63,42.67,103.8,0.3158,0.6574,131
Jim Wells,48249,8737,6047,2691,2063,3259,802,2230,3,441,282.3,32,16,16,2,1,2,0,0,0.6921,0.2361,7899,2787,0.1061,0.1694,72.0,0.5247,,,,17858.62,17302.42,39824714.0,0.1574,259.1928,1324.6637,29929.83,0.1829,805.8296,0.3354,0.443,2044.843,0.0484,69.9552,2284.3049,21986.24,0.0345,41.704,,,0.1516,1037.2197,6708.9686,10037.7,0.0565,61.8834,6007.1749,0.8659,19978.0269,0.2448,1552.9148,0.83,0.7108,0.0883,326.009,0.1883,797.3094,4710.93,1753.11,283.05,1064.8,1151.04,,1521.41,988.48,1456.55,575.51,536.34,389.69,613.46,645.7,44.25,374.54,1270.81,5832.51,8342.84,2215.84,988.48,9.82,86.62,101.8,0.5,0.6401,108
Caldwell,48055,8698,4734,3965,1278,3385,787,3305,5,410,318.5,92,0,92,5,0,5,0,0,0.5443,0.1469,7700,2671,0.1296,0.2673,73.0,0.5298,0.6844,0.036,0.2569,16588.64,16353.82,54825439.0,0.167,275.3404,1384.8714,25226.69,0.1816,582.4508,0.2874,0.5346,3790.3177,0.0457,61.4221,1870.4992,20310.02,0.0478,63.2375,0.0064,6.9592,0.0983,334.947,2176.3994,6133.84,0.0523,57.7912,4986.9894,0.8644,16163.6914,0.2333,1536.4599,0.7939,0.7026,0.3053,1518.6082,0.1643,445.0832,4213.35,1594.44,407.01,927.93,1544.42,271.51,603.18,887.42,1242.46,558.75,452.68,287.28,947.6,350.37,274.58,238.43,1126.29,4934.07,7362.35,2743.86,887.42,27.18,94.09,36.8,0.0,0.7768,53
Cass,48067,8648,4219,4429,1280,3351,774,3941,4,428,225.2,50,0,50,1,0,1,0,0,0.4879,0.148,8084,2981,0.0698,0.1241,73.0,0.5291,0.8835,0.0848,0.0109,14311.2,14551.94,56400441.0,0.1522,230.9059,1151.2307,21916.16,0.1712,650.3426,0.3253,0.6864,4834.0523,0.0358,50.7485,1810.4542,25291.14,0.032,37.0464,0.0038,3.8061,0.1226,682.3141,4538.9495,8101.94,0.0419,44.1512,4184.4709,0.8858,14952.2964,0.2857,2200.7105,0.8561,0.7437,0.2921,1088.5562,0.1535,322.507,3336.64,2428.31,154.94,904.86,851.88,174.54,992.96,698.62,1099.76,492.72,436.26,234.13,934.94,158.94,144.52,240.09,848.25,4690.82,6811.64,1931.28,698.62,14.92,67.2,67.0,0.0,0.5262,94
Hopkins,48223,8641,3840,4801,1100,3596,887,4337,4,487,301.4,133,28,105,3,1,3,0,0,0.4444,0.1273,8020,3016,0.0774,0.1923,74.0,0.5474,0.9045,0.0367,0.038,14446.05,14489.16,62652521.0,0.1455,225.0404,1153.1012,25175.27,0.1751,732.0729,0.3304,0.8079,6916.7627,0.0433,55.1072,1820.6133,20476.56,0.0267,29.2829,,,0.119,557.0671,3903.62,7249.82,0.047,48.8817,3916.3016,0.9036,15833.7561,0.2661,1899.2391,0.7505,0.775,0.1314,407.6551,0.1552,353.9313,3662.81,2489.96,126.05,887.62,742.02,,862.56,653.8,1137.81,582.11,370.62,243.94,1159.82,127.39,46.21,217.35,815.81,4636.77,7205.67,1629.64,653.8,36.99,83.82,27.0,0.2105,0.6189,22
Waller,48473,8634,4551,4082,936,3190,676,3195,1,130,83.7,142,0,142,10,0,10,0,0,0.5271,0.1084,7781,2602,0.1096,0.226,72.0,0.5142,0.7706,0.0939,0.0973,14956.77,13990.23,47786878.0,0.1418,232.8638,1196.8701,29564.03,0.1891,550.8607,0.2867,0.6144,3543.036,0.0272,40.3756,1048.2003,22540.6,0.0235,29.421,0.0034,3.4429,0.0751,333.0203,2553.6776,8113.47,0.0269,30.3599,2302.3474,0.8851,18342.097,0.2469,1609.7027,0.8219,0.7308,0.0426,138.3412,0.1211,409.7027,4191.71,2369.16,170.38,613.78,725.93,221.89,609.46,428.64,1463.45,616.69,582.25,444.2,751.58,255.11,17.25,185.27,1087.08,4955.27,7788.32,1561.6,428.64,44.51,26.24,22.5,0.0,0.6438,-5
Aransas,48007,8420,4798,3622,740,3467,813,3157,2,212,153.3,40,0,40,1,0,1,0,0,0.5698,0.0879,7394,2891,0.1388,0.1992,74.0,0.5211,0.8914,0.0048,0.0672,12897.38,12442.0,40717035.0,0.1264,192.9047,984.7957,25652.73,0.1528,640.7982,0.3149,0.4463,1917.6433,0.0279,37.3773,780.8046,15340.28,0.0244,28.8248,,,0.0912,373.4558,2580.9313,6532.46,0.0329,36.7437,3434.5898,0.9037,16011.72,0.2198,1250.5543,0.8606,0.7764,0.0301,95.0269,0.1105,315.1726,3242.14,1832.78,291.99,427.6,760.34,,595.93,624.39,1246.79,622.67,441.63,365.74,474.74,164.41,14.16,147.2,1407.98,4546.97,6301.19,1187.94,624.39,11.54,44.22,86.7,0.0,0.7231,109
Fannin,48147,8309,3752,4557,986,3381,817,3936,5,547,314.7,87,20,67,2,1,2,0,0,0.4516,0.1187,7781,2934,0.0679,0.1524,74.0,0.5295,0.937,0.0201,0.0203,14618.03,14976.45,57536575.0,0.1603,257.3679,1271.0874,21345.08,0.1749,612.8049,0.2952,0.596,2471.5447,0.0452,59.9593,1637.4492,26445.8,0.0246,28.9634,0.0033,3.5569,0.1032,447.6626,3207.3171,6995.9,0.0429,45.9858,4633.3841,0.8923,17621.189,0.2482,1646.5955,0.8399,0.7548,0.2012,625.5081,0.1463,325.9654,3421.94,1487.1,264.07,1195.97,611.61,74.98,721.63,753.95,1344.51,603.02,499.38,332.81,1207.03,85.62,70.17,195.58,1349.77,5525.3,6057.33,1882.56,753.95,25.73,93.08,38.9,0.2299,0.5753,58
Bandera,48019,8152,3904,4248,579,3222,706,3698,2,180,114.7,0,0,0,0,0,0,0,0,0.4789,0.071,6873,2388,0.1861,0.3492,73.0,0.5235,0.8926,0.0049,0.0757,11112.58,11014.08,41094316.0,0.1244,191.4548,932.9367,25129.48,0.1767,466.4684,0.2428,0.4938,2187.9394,0.0243,32.9908,838.8318,17851.83,0.0184,21.0925,,,0.069,198.7561,1422.3905,4928.76,0.0297,32.1796,2535.1541,0.8921,13956.1925,0.1936,1107.6257,0.8131,0.7104,0.0203,76.5279,0.1103,247.7015,3125.89,1395.22,265.05,434.47,464.91,,339.87,432.94,1089.64,551.32,411.11,295.5,436.4,74.99,9.58,153.03,1398.5,3980.6,5565.5,899.38,432.94,0.0,35.6,,,0.6372,138
Matagorda,48321,8151,4348,3803,1111,2905,696,3183,3,325,170.9,52,0,52,2,0,2,0,0,0.5334,0.1363,7209,2460,0.1307,0.1809,72.0,0.5005,0.7487,0.0566,0.1574,17592.65,16684.03,55997413.0,0.1521,248.5077,1319.1957,32572.61,0.2122,701.8536,0.3179,0.7242,5541.9416,0.0383,55.6079,1731.0713,28921.53,0.0317,38.6428,0.0085,8.7967,0.1109,720.3896,5150.1728,10191.11,0.0314,34.5586,2805.2152,0.8687,17348.4134,0.2262,1413.4464,0.7565,0.7072,0.3101,1019.1643,0.1467,455.8593,4952.92,2729.78,240.57,1108.52,931.31,430.57,1130.21,497.55,1338.69,587.27,415.82,309.53,1049.16,340.87,119.69,266.71,797.59,5160.69,9118.12,2470.4,497.55,17.9,58.83,55.9,0.0,0.5258,73
Austin,48015,8002,3532,4471,661,3288,756,3942,2,175,97.7,79,0,79,3,0,3,0,0,0.4414,0.0826,6760,2635,0.1837,0.2478,74.0,0.5312,0.8762,0.0322,0.0675,13278.15,12726.11,52342468.0,0.1365,215.1192,998.7316,25904.36,0.2023,493.4044,0.2613,0.7098,4350.0761,0.0312,41.3496,1254.1857,26812.79,0.0221,27.3973,,,0.0771,301.6235,2328.0061,7418.67,0.0342,34.7539,3501.0147,0.899,14007.103,0.2088,1345.5099,0.7856,0.738,0.1728,532.4708,0.141,408.9295,3535.4,2159.49,160.38,836.62,677.29,,572.11,625.52,1111.23,587.96,376.02,364.69,359.65,161.12,60.93,250.39,1200.22,4044.85,6854.74,1513.91,625.52,24.03,29.71,41.6,0.0,0.5583,62
Fayette,48149,7944,2808,5136,579,3525,926,4703,5,508,310.5,97,0,97,2,0,2,0,0,0.3535,0.0729,7063,2933,0.1247,0.2018,75.0,0.525,0.9026,0.0219,0.0506,13765.09,13398.44,64737237.0,0.1308,201.1482,989.7937,25780.23,0.1539,474.8033,0.243,0.6568,3364.8735,0.041,58.2607,2014.8841,25231.8,0.0281,32.5324,0.0023,2.7642,0.0889,370.4019,2633.2128,7128.16,0.0281,29.343,1874.3355,0.9166,15990.8569,0.2532,1502.2326,0.852,0.7229,0.3092,1226.2386,0.1448,327.4506,3371.22,2155.45,191.71,1035.45,818.51,98.63,633.55,329.83,1277.52,601.03,443.87,261.81,498.4,67.69,160.48,268.15,1282.45,4558.08,6655.25,1952.59,329.83,27.52,88.09,36.3,0.0,0.6112,54
Chambers,48071,7808,4232,3575,647,2893,578,2890,2,244,190.4,0,0,0,0,0,0,0,0,0.542,0.0829,6435,2000,0.2134,0.4465,73.0,0.5239,0.8478,0.0626,0.0644,17023.27,15871.42,49197255.0,0.1702,280.9689,1345.3287,27152.43,0.1588,633.218,0.3014,0.6886,4346.0208,0.0405,59.5156,1997.9239,31533.82,0.0277,34.9481,,,0.1007,474.3945,3387.8893,8406.24,0.0419,45.6747,4133.564,0.8671,17317.6471,0.2343,1516.955,0.7765,0.7464,0.2522,944.6367,0.1443,383.391,4622.49,2954.53,172.37,1276.63,923.95,,846.44,763.9,1360.98,577.94,477.58,452.31,673.4,168.69,132.73,172.11,1193.78,5137.22,8668.13,2200.58,763.9,0.0,65.81,,,0.7803,124
Erath,48143,7694,3390,4304,972,3144,731,3746,3,270,189.4,141,26,115,3,2,3,0,0,0.4406,0.1263,6926,2525,0.1109,0.2451,72.0,0.5235,0.9071,0.0088,0.0574,13176.97,12895.71,49360913.0,0.1474,214.8959,973.8388,22235.44,0.1604,624.6663,0.296,0.5406,2694.6076,0.0387,50.1869,1464.2285,17989.59,0.0152,17.0849,,,0.0916,283.2355,2106.2467,4986.94,0.0443,48.0513,5223.7053,0.8954,14387.3465,0.2432,1432.1943,0.8185,0.7424,0.1543,678.3235,0.1284,263.748,3276.55,2104.98,146.45,696.34,444.69,,456.63,863.25,1070.61,542.04,403.85,286.71,785.59,164.63,89.21,230.29,1258.43,4351.03,6464.94,1141.03,863.25,44.85,60.24,22.3,0.1844,0.7015,-6
Grimes,48185,7360,3754,3606,808,2706,587,2885,2,297,152.8,14,0,14,1,0,1,0,0,0.5101,0.1098,6029,2032,0.2208,0.3317,72.0,0.5019,0.8426,0.0593,0.0776,13922.94,13816.67,40167678.0,0.1588,244.714,1241.5945,24044.51,0.1644,610.052,0.2939,0.6752,4668.2842,0.0312,44.3674,1111.6118,35178.82,0.0239,29.4627,,,0.0853,316.1179,2638.1282,6296.13,0.0322,33.2756,2581.6291,0.869,15711.9584,0.2378,1512.9983,0.7726,0.7127,0.1123,411.0919,0.1362,337.2617,3817.12,2194.19,211.75,1097.43,717.67,,536.86,448.25,1190.1,603.64,362.43,342.26,501.54,291.01,59.21,191.97,1151.55,4143.95,7309.68,1815.1,448.25,5.17,56.47,193.3,0.0,0.5145,102
Palo Pinto,48363,7038,3023,4015,817,2809,660,3551,2,215,159.3,62,0,62,2,0,2,0,0,0.4295,0.1161,6539,2412,0.0763,0.1646,74.0,0.5283,0.9164,0.0118,0.0504,14587.47,13964.22,51800096.0,0.1695,261.0532,1292.8752,25109.21,0.1762,761.7573,0.336,0.659,3419.6001,0.0377,51.5348,1535.0605,20917.21,0.0237,28.1611,,,0.1098,458.4624,3443.537,6706.25,0.038,39.1439,3293.1569,0.8936,15194.3115,0.2619,1843.9876,0.7998,0.7502,0.2929,1103.9144,0.1538,338.4962,4256.76,1694.69,187.29,789.33,679.92,,736.54,558.7,1171.07,580.35,454.22,291.65,747.41,141.92,169.48,251.12,1570.55,5140.92,7112.13,1469.25,558.7,22.07,56.71,45.3,0.0,0.7409,59
San Jacinto,48407,6763,4067,2696,796,2552,536,2257,1,100,57.6,10,0,10,1,0,1,0,0,0.6014,0.1177,6616,2201,0.0222,0.1595,73.0,0.5113,0.8932,0.0523,0.0394,16267.88,15355.26,36716614.0,0.1608,277.8024,1491.8033,29927.12,0.2066,606.1143,0.2969,0.5764,2766.0611,0.0244,35.8883,873.2831,18845.38,0.0328,40.319,,,0.0895,344.7054,2318.1214,6357.71,0.0377,41.2051,3346.0346,0.8799,17932.2109,0.2689,1677.4479,0.8325,0.7249,0.0527,199.8228,0.1431,329.1981,4813.27,2285.86,394.97,459.24,1001.88,,569.01,598.82,1432.78,673.34,647.19,495.99,1308.4,157.19,24.83,200.75,944.29,5422.49,8525.38,1461.12,598.82,3.92,22.57,255.2,0.0,0.576,100
